ENSEMBL ID,Gene Name,Chr,Strand,Start,End,fex10_1,fex10_2,fex10_3,fex2_1,fex2_2,fex2_3,S2R_1,S2R_2,S2R_3
FBgn0000183,BicD,2L,-,17459605,17473215,4316,3209,2915,3151,3376,3453,2153,2714,2119
FBgn0032639,CG18563,2L,-,17456670,17458044,8,9,4,4,4,7,5,4,2
FBgn0032638,SPH93,2L,-,17454263,17455923,52,42,45,39,70,87,25,28,18
FBgn0011274,Dif,2L,-,17413248,17433161,409,362,351,589,591,667,663,887,712
FBgn0051803,Rsph9,2L,-,17411649,17412633,2,1,1,0,0,0,0,0,0
FBgn0032634,Rpb11,2L,-,17409698,17410406,1882,1647,1389,1720,2032,2114,2393,2631,2418
FBgn0032656,CG5674,2L,+,17963379,17974868,563,488,466,438,517,509,419,490,389
FBgn0032658,CG5681,2L,+,17986399,17988619,1,0,0,0,0,0,0,0,1
FBgn0051742,Prosbeta5R2,2L,+,17990418,17991951,0,0,0,0,0,0,0,0,0
FBgn0040989,CG5693,2L,+,18006627,18007216,0,1,0,0,0,0,0,0,0
FBgn0051740,CG31740,2L,+,18008953,18009694,2,0,2,0,0,0,0,0,0
FBgn0000120,Arr1,2L,+,18078269,18081307,0,0,0,0,0,0,0,0,0
FBgn0002939,ninaD,2L,+,18081628,18083608,0,0,0,1,0,0,0,0,0
FBgn0051741,CG31741,2L,+,18084256,18086714,0,0,0,0,0,0,0,0,0
FBgn0032664,Slc25A46b,2L,+,18096568,18098120,0,0,0,0,0,0,0,0,0
FBgn0032665,CG15152,2L,+,18114547,18115220,0,0,0,0,0,0,0,0,0
FBgn0041184,Socs36E,2L,-,18138675,18152417,3806,3131,2847,2263,2173,2162,747,877,800
FBgn0051785,CG31785,2L,-,18124098,18125749,0,0,0,0,0,1,0,0,0
FBgn0032663,CG15153,2L,-,18090737,18092256,1,0,0,0,0,0,0,0,0
FBgn0032660,elfless,2L,-,18009643,18011475,3,1,1,0,1,2,0,0,1
FBgn0023096,btv,2L,-,17962625,17982472,2,2,0,0,2,0,0,0,0
FBgn0032669,CG15155,2L,+,18154851,18155942,0,2,1,1,1,0,2,4,4
FBgn0032670,CG5783,2L,+,18156043,18157162,86,70,50,95,126,119,72,68,53
FBgn0032677,CG5790,2L,+,18294840,18297347,0,0,0,0,0,0,0,0,0
FBgn0000636,Fas3,2L,+,18320102,18393441,193,129,114,77,103,96,9,4,2
FBgn0011559,Acp36DE,2L,-,18356047,18359026,2,0,0,1,0,0,0,0,0
FBgn0051787,CG31787,2L,-,18284845,18285720,0,0,0,0,0,0,0,0,0
FBgn0051788,CG31788,2L,-,18257494,18257978,0,0,0,0,0,0,0,0,0
FBgn0051802,CG31802,2L,-,18208415,18209237,0,0,0,0,1,0,0,0,0
FBgn0032671,JMJD4,2L,-,18157110,18159272,836,646,614,705,782,806,756,915,779
FBgn0032680,Ntf-2r,2L,+,18454649,18455419,3,0,3,1,1,1,1,3,2
FBgn0032682,grnd,2L,+,18485417,18488021,1,0,1,1,0,0,0,0,0
FBgn0032684,Ugt301D1,2L,+,18509560,18513512,5,3,0,1,2,2,0,0,0
FBgn0032685,CG10211,2L,+,18517487,18531967,1,2,1,0,0,0,0,0,1
FBgn0032688,CG15160,2L,+,18590891,18595429,1113,932,871,918,941,960,675,967,861
FBgn0051789,CG31789,2L,+,18605928,18606684,0,0,1,0,0,0,0,0,0
FBgn0032690,CG10333,2L,+,18606832,18609550,1438,1249,1235,1291,1235,1333,1125,1425,1239
FBgn0032694,MESR3,2L,+,18617256,18661776,4769,3684,3412,3961,4182,4365,2933,3393,3075
FBgn0032693,Cyp310a1,2L,-,18651058,18653010,1182,983,813,1065,1115,1323,1595,1947,1566
FBgn0032692,IFT46,2L,-,18614339,18616106,0,2,0,0,0,0,0,0,1
FBgn0032691,Atac2,2L,-,18609576,18612249,572,477,459,503,477,516,413,531,436
FBgn0032689,CG10413,2L,-,18599755,18605249,3447,2487,2482,2434,2353,2522,1592,1940,1394
FBgn0003270,amos,2L,-,18596136,18596921,0,0,0,0,0,0,0,0,0
FBgn0032683,kon,2L,-,18487747,18503978,49,55,55,30,31,28,6,12,3
FBgn0032681,CG10283,2L,-,18472964,18484513,20,11,13,7,8,10,0,6,6
FBgn0032698,CG10336,2L,+,18689528,18690906,745,608,473,627,635,592,475,482,722
FBgn0032700,CG10338,2L,+,18695664,18698571,804,574,513,604,654,690,511,573,515
FBgn0032701,CG10341,2L,+,18698714,18700645,1169,1179,988,1110,1086,1145,1011,1347,1042
FBgn0032703,CG10343,2L,+,18703473,18704454,958,777,701,924,946,968,919,947,1149
FBgn0032705,Grip71,2L,+,18708846,18711297,1122,735,696,775,796,917,773,909,882
FBgn0032709,CG15167,2L,+,18740358,18740807,0,0,0,0,0,0,0,0,0
FBgn0040993,CG17325,2L,+,18812648,18813941,0,1,1,0,0,0,0,0,0
FBgn0027074,Ugt36F1,2L,+,18819344,18822573,1,1,0,0,0,0,0,0,0
FBgn0032713,Ugt36D1,2L,+,18823548,18826716,3,1,3,2,3,3,4,4,5
FBgn0027070,Ugt36E1,2L,+,18826770,18829059,27,22,15,10,17,14,3,4,4
FBgn0015808,ScpX,2L,+,18831229,18833630,1405,965,909,949,1045,907,1109,1090,1296
FBgn0032719,CG17321,2L,+,18845184,18855110,3,3,4,5,3,5,4,6,1
FBgn0003896,tup,2L,-,18859507,18881261,1,0,0,0,0,0,0,0,0
FBgn0053120,CG33120,2L,-,18841400,18844579,0,1,1,3,1,0,4,3,1
FBgn0051752,CG31752,2L,-,18839628,18841310,1,0,0,0,1,0,0,0,0
FBgn0032717,CG10600,2L,-,18833710,18839679,1997,1588,1703,1920,1955,2056,1098,1664,1170
FBgn0032715,CG17597,2L,-,18829012,18831153,566,377,349,437,443,380,505,527,684
FBgn0040992,CG10570,2L,-,18808694,18811252,11,7,2,2,2,2,2,0,0
FBgn0045852,ham,2L,-,18762874,18792906,97,89,77,22,28,32,5,4,9
FBgn0032707,CG10348,2L,-,18714453,18732524,0,4,0,7,3,4,5,0,1
FBgn0032706,Irk3,2L,-,18711071,18713748,26,15,15,23,12,8,11,8,5
FBgn0025608,Faf2,2L,-,18706010,18708688,2483,1900,1795,1817,1849,1812,1472,1620,1982
FBgn0032704,Jwa,2L,-,18704570,18705703,8227,6899,7017,7577,7736,7873,8065,9356,9098
FBgn0032702,CG10376,2L,-,18700606,18703105,4146,3610,3248,4394,4607,4718,3763,4731,3874
FBgn0005617,msl-1,2L,-,18683720,18688800,2393,2067,1999,2126,2201,2374,1416,1886,1513
FBgn0015553,tos,2L,-,18679631,18682075,517,397,356,452,509,526,378,514,401
FBgn0032724,CG10428,2L,+,18948884,18950973,855,638,591,660,737,730,649,774,665
FBgn0032728,Tango6,2L,+,18969028,18972004,644,554,532,628,636,713,525,800,553
FBgn0032730,CG10431,2L,+,18974710,18978187,65,52,41,62,51,50,38,56,51
FBgn0032732,CG15168,2L,+,18987707,18988331,1108,902,728,973,1057,1167,1343,1344,1297
FBgn0032734,CG15169,2L,+,18991020,18992409,0,0,0,0,0,0,0,0,1
FBgn0051792,CG31792,2L,+,18997448,19002713,3,1,2,2,0,0,0,1,0
FBgn0051793,CG31793,2L,+,19003367,19008234,803,583,543,558,614,583,557,710,568
FBgn0028569,robl37BC,2L,+,19010866,19011532,0,0,0,0,0,0,0,0,0
FBgn0032740,CG15172,2L,+,19022417,19023646,1,0,1,0,0,0,0,0,0
FBgn0032741,Sidpn,2L,+,19027710,19030780,0,1,0,0,0,0,0,0,1
FBgn0002022,Catsup,2L,+,19041862,19043614,3152,2523,2401,2730,2818,2668,3170,3513,3343
FBgn0032746,CG10470,2L,+,19049076,19049884,1189,873,830,1054,1090,1099,1273,1408,1549
FBgn0032748,CG10492,2L,+,19054078,19058821,1036,888,815,987,966,899,774,880,835
FBgn0032749,Phlpp,2L,+,19059129,19063132,1,4,1,8,5,2,13,9,4
FBgn0032750,CG10495,2L,+,19063295,19064726,168,130,145,140,132,127,174,155,235
FBgn0032751,CG17343,2L,+,19064929,19069673,134,109,114,148,127,148,161,165,226
FBgn0032755,CG17344,2L,+,19102044,19102909,1,0,0,0,0,0,0,0,0
FBgn0000075,amd,2L,+,19110154,19114110,5,3,3,3,0,0,1,0,1
FBgn0002036,CG10561,2L,+,19114401,19116570,128,93,91,87,106,85,104,105,108
FBgn0010300,brat,2L,+,19133816,19179758,5344,4030,3526,4963,5074,5134,3265,3982,3124
FBgn0002031,l(2)37Cc,2L,-,19121345,19123869,2911,2194,2214,2408,2426,2209,2434,2517,2893
FBgn0000422,Ddc,2L,-,19116483,19120306,7,7,5,4,5,5,2,4,1
FBgn0002023,Lim3,2L,-,19079256,19108427,1,0,1,0,0,0,0,0,0
FBgn0032754,CG10700,2L,-,19077276,19079028,0,0,0,0,0,0,0,0,0
FBgn0053315,CR33315,2L,-,19074992,19075412,0,0,0,0,0,0,0,0,0
FBgn0032753,CG17572,2L,-,19071131,19074149,1,0,1,0,1,0,0,1,0
FBgn0032752,CG10702,2L,-,19064832,19069851,6,2,3,7,1,4,2,2,3
FBgn0002021,l(2)37Bb,2L,-,19049843,19051612,606,485,417,543,612,530,690,771,731
FBgn0032744,Ttc19,2L,-,19043535,19045148,429,336,299,381,400,417,498,594,591
FBgn0051800,CG31800,2L,-,19033657,19034576,821,702,550,785,871,994,1198,1251,1187
FBgn0001202,hook,2L,-,19030844,19033498,2400,1964,1909,1837,1877,2022,1934,2275,2060
FBgn0046302,CG10650,2L,-,18993360,18995934,0,0,0,0,1,1,2,1,2
FBgn0032733,CG15170,2L,-,18988268,18990233,0,0,1,1,0,1,0,2,0
FBgn0032731,Swip-1,2L,-,18977519,18987280,13907,11950,11334,13283,13620,14304,11519,13759,12282
FBgn0032729,L2HGDH,2L,-,18971993,18974448,457,305,388,345,330,324,326,387,387
FBgn0015772,Nak,2L,-,18957732,18968744,1992,1509,1350,1504,1542,1670,1189,1500,1104
FBgn0032727,CG10623,2L,-,18955481,18957311,796,607,634,787,845,860,860,1084,936
FBgn0032726,CG10621,2L,-,18952206,18954431,4,3,6,7,8,7,11,8,7
FBgn0032725,Nedd8,2L,-,18951006,18951837,1608,1366,1216,1582,1850,1890,1800,1959,2006
FBgn0032723,ssp3,2L,-,18916347,18943960,1644,1377,1205,1422,1463,1529,1037,1516,1043
FBgn0010309,pigeon,2L,+,19186043,19189938,886,613,598,741,767,690,742,824,763
FBgn0015380,drl,2L,+,19190342,19208621,9,4,4,6,2,6,4,2,1
FBgn0032769,CG10750,2L,+,19300255,19301600,0,0,1,0,0,0,0,0,0
FBgn0032770,CG13086,2L,+,19364375,19365470,3,6,0,1,1,4,5,7,6
FBgn0032771,CG17349,2L,+,19370445,19372711,0,0,0,0,0,0,0,0,0
FBgn0032772,CG17350,2L,+,19380930,19383093,44,24,24,16,19,23,1,1,2
FBgn0051798,CG31798,2L,+,19394160,19396190,2,1,0,1,1,0,0,2,0
FBgn0016675,Lectin-galC1,2L,+,19417447,19418274,0,0,0,0,0,0,0,0,0
FBgn0032780,CG13085,2L,+,19424050,19430270,181,128,109,154,175,183,99,143,125
FBgn0032779,Alp12,2L,+,19424050,19429224,3049,2233,2134,2437,2466,2370,1838,2076,2282
FBgn0032781,RtcB,2L,+,19430643,19432444,1069,777,756,822,701,641,729,719,1170
FBgn0032782,Rab9,2L,+,19432574,19435841,286,196,186,281,265,286,277,303,326
FBgn0032783,CG10237,2L,-,19435850,19442727,292,239,233,215,168,180,106,129,140
FBgn0032775,CG17544,2L,-,19390370,19398493,6931,5040,4596,5111,5035,4909,4908,5886,6371
FBgn0032774,CG17549,2L,-,19387050,19390075,85,63,64,28,44,37,11,9,15
FBgn0032773,fon,2L,-,19383138,19386205,366,265,255,144,149,123,34,38,55
FBgn0024245,dnt,2L,-,19338669,19363227,1230,946,911,890,858,901,912,1018,944
FBgn0032768,CG17564,2L,-,19298345,19299933,0,1,0,1,0,0,0,1,1
FBgn0051797,CG31797,2L,-,19259432,19262240,0,0,0,0,0,0,0,0,0
FBgn0010097,gammaTub37C,2L,-,19183863,19185726,1292,1024,943,789,785,759,800,967,1058
FBgn0003346,RanGAP,2L,+,19441959,19447317,3044,2620,2335,3052,3025,3135,3570,4329,4079
FBgn0032785,CG10026,2L,+,19454256,19457723,273,228,208,222,259,288,45,41,51
FBgn0000964,tj,2L,+,19464267,19467758,15,11,15,16,20,16,14,18,14
FBgn0032788,CG13084,2L,+,19484930,19486532,114,79,94,84,81,88,59,67,96
FBgn0032791,CG18094,2L,+,19490262,19491679,177,140,121,160,156,157,184,211,152
FBgn0002044,swm,2L,+,19493251,19497978,3841,3188,3133,3679,3453,3394,3299,3818,3856
FBgn0040268,Top3alpha,2L,+,19498168,19502268,2035,1552,1450,1777,1711,1715,1501,1786,1852
FBgn0032798,CG10132,2L,+,19518824,19525453,769,558,491,378,355,345,18,25,30
FBgn0032800,CG10137,2L,+,19526686,19532985,299,208,176,273,267,281,236,212,248
FBgn0053116,CG33116,2L,+,19533479,19537363,3826,3145,2821,3526,3761,4001,3160,3798,3090
FBgn0051697,CG31697,2L,+,19535448,19536104,25,16,14,13,20,9,8,15,14
FBgn0032803,CG13082,2L,+,19538425,19539740,4,4,4,1,4,2,2,1,5
FBgn0032804,CG13081,2L,+,19540607,19541540,0,0,0,0,1,0,0,0,0
FBgn0041180,Tep4,2L,+,19548507,19556451,13283,10981,10310,8217,8129,8545,6426,8927,6997
FBgn0032809,CG13078,2L,+,19563930,19565158,1,1,1,0,0,0,0,0,0
FBgn0032810,CG13077,2L,+,19565863,19567359,28,18,16,49,45,45,0,0,2
FBgn0027949,msb1l,2L,+,19577701,19579131,1579,1425,1406,1861,1953,1850,1731,1980,2097
FBgn0032814,CG10366,2L,+,19584235,19586440,355,282,247,279,305,265,268,333,418
FBgn0000464,Lar,2L,+,19586623,19732069,2019,1573,1386,1433,1573,1564,1118,1487,1103
FBgn0005590,scw,2L,-,19699379,19700968,0,0,0,0,0,0,0,0,0
FBgn0032813,PCNA2,2L,-,19582823,19583990,32,24,20,14,14,18,39,22,31
FBgn0032811,CG10268,2L,-,19579093,19580351,465,434,398,442,449,455,503,561,597
FBgn0032805,CG10337,2L,-,19545376,19546959,1629,1238,1176,1232,1355,1426,1301,1455,1090
FBgn0032801,CG10165,2L,-,19526910,19530305,599,422,405,586,672,698,686,749,757
FBgn0032799,CG10166,2L,-,19525434,19526368,1971,1616,1441,1703,2050,2001,2212,2382,2394
FBgn0032797,Hasp,2L,-,19508953,19517204,68,32,44,24,24,21,26,14,24
FBgn0032796,CG10188,2L,-,19502335,19508764,772,540,569,660,659,603,484,584,567
FBgn0032793,CG10189,2L,-,19491647,19493253,626,416,407,439,456,505,558,509,552
FBgn0032790,CG10194,2L,-,19488682,19490104,626,512,496,623,545,597,590,702,634
FBgn0032787,CG10195,2L,-,19482232,19484705,613,412,434,464,468,518,701,768,714
FBgn0024230,Hs2st,2L,-,19442833,19444750,711,577,574,656,792,744,627,783,697
FBgn0032816,Nf-YB,2L,+,19736044,19737088,882,712,725,797,848,831,1026,1259,1134
FBgn0032819,CG10463,2L,+,19758879,19760986,521,405,376,427,385,377,408,455,484
FBgn0032822,CG10466,2L,+,19792104,19792782,220,168,137,121,148,142,210,236,223
FBgn0003931,snRNA:U4:38AB,2L,+,19810734,19810875,6,3,1,1,2,2,2,3,1
FBgn0003923,snRNA:U2:38ABb,2L,+,19812646,19812836,46,24,27,16,19,22,10,8,12
FBgn0043021,snRNA:U5:38ABb,2L,+,19816414,19816540,2,1,0,1,1,2,0,0,2
FBgn0032833,COX4,2L,+,19958713,19960065,2450,1795,1743,1847,1876,1412,2013,1785,2938
FBgn0032835,CG16772,2L,+,19962679,19963844,1,1,3,0,0,0,2,1,1
FBgn0032836,CG10680,2L,+,19964136,19965702,0,0,0,0,1,0,0,0,0
FBgn0014000,Hf,2L,-,19966727,19967685,0,0,0,0,0,0,0,0,0
FBgn0042129,OS9,2L,-,19965664,19966510,0,0,0,0,0,0,0,0,0
FBgn0032834,CG13965,2L,-,19961758,19962352,0,0,0,0,0,0,0,0,0
FBgn0053117,Victoria,2L,-,19912938,19913516,0,0,0,0,0,0,0,0,0
FBgn0044811,TotF,2L,-,19911815,19912377,0,0,0,0,0,1,0,0,0
FBgn0032827,CG10481,2L,-,19890201,19892550,0,0,0,0,0,0,0,0,0
FBgn0003922,snRNA:U2:38ABa,2L,-,19815614,19815805,141,119,102,70,105,92,79,72,64
FBgn0032824,CG13962,2L,-,19813704,19814532,1,0,0,0,0,0,0,0,0
FBgn0043022,snRNA:U5:38ABa,2L,-,19811948,19812074,2,1,3,0,1,1,1,0,1
FBgn0004811,fs(2)ltoPP43,2L,-,19792773,19795851,896,661,582,662,688,702,704,812,951
FBgn0032821,CdGAPr,2L,-,19774874,19791882,2099,1797,1634,1572,1623,1484,1060,1331,1203
FBgn0032820,fbp,2L,-,19761587,19764136,500,361,331,386,429,460,288,269,336
FBgn0032818,CG10628,2L,-,19757245,19758615,315,259,232,256,277,272,263,313,398
FBgn0032817,CG10631,2L,-,19742817,19756904,2064,1593,1320,1626,1780,1673,1146,1397,1134
FBgn0032840,sNPF,2L,+,20027915,20056373,1,0,0,0,1,1,0,2,0
FBgn0019686,lok,2L,+,20061422,20064381,1884,1553,1399,1787,1881,1932,1932,2319,2048
FBgn0045064,bwa,2L,+,20066391,20073719,1489,1210,1039,775,787,831,517,601,591
FBgn0004374,neb,2L,+,20075757,20089698,687,526,436,608,583,556,474,551,627
FBgn0032846,Pyroxd1,2L,+,20091435,20093152,355,290,258,252,299,272,386,375,377
FBgn0032848,nesd,2L,+,20093972,20096253,1681,1270,1232,1644,1657,1715,1740,2188,2028
FBgn0032850,Kua,2L,+,20097581,20103375,1,0,0,0,0,0,0,3,0
FBgn0032849,mRpS18B,2L,-,20096329,20097253,589,446,386,478,566,460,568,556,763
FBgn0032847,Taf13,2L,-,20093088,20093849,1593,1318,1170,1466,1711,1808,2130,2272,2253
FBgn0032845,CG10747,2L,-,20089636,20091348,419,371,360,366,379,376,402,539,439
FBgn0032843,CG10730,2L,-,20070081,20072195,2,9,9,11,1,10,5,9,8
FBgn0003978,vls,2L,-,20064261,20065679,767,483,487,565,530,504,575,570,755
FBgn0014127,barr,2L,-,20058163,20061370,2068,1831,1712,2397,2430,2375,2100,2848,2410
FBgn0032839,AANATL3,2L,-,20024975,20025811,0,0,1,0,0,1,0,0,0
FBgn0040996,CG12617,2L,+,20294693,20295804,0,0,0,0,0,0,0,0,0
FBgn0003475,spir,2L,+,20311219,20348386,1006,784,863,665,720,727,167,178,186
FBgn0015803,RtGEF,2L,+,20350434,20365254,3089,2530,2352,2589,2562,2604,2009,2459,2143
FBgn0032857,CG10947,2L,-,20385293,20414800,21,23,21,6,3,1,0,0,1
FBgn0032856,CG16798,2L,-,20376981,20382356,0,0,0,0,0,1,0,0,0
FBgn0026756,Ugt37A1,2L,-,20372409,20374083,4,1,4,2,8,6,1,6,5
FBgn0011638,La,2L,-,20348393,20350012,6701,4917,4447,5274,5241,4966,5640,5574,6937
FBgn0032853,CG10651,2L,-,20133755,20134923,0,0,0,0,0,0,0,0,0
FBgn0032867,CG15475,2L,+,20614522,20615559,0,0,0,0,0,0,0,0,0
FBgn0032868,CG17472,2L,+,20634515,20635167,0,0,0,0,0,0,0,0,0
FBgn0051680,CG31680,2L,+,20640121,20640718,0,0,0,0,0,0,0,0,0
FBgn0032870,CG2608,2L,+,20645822,20647381,841,566,582,643,679,707,737,796,857
FBgn0042133,CG18810,2L,+,20648912,20650079,1,3,1,2,5,1,2,2,3
FBgn0032871,CG2611,2L,+,20650189,20650898,319,248,216,288,301,248,376,398,475
FBgn0032873,CG2614,2L,+,20656426,20659218,1804,1437,1261,1526,1520,1649,1909,2264,1853
FBgn0032877,CG2617,2L,+,20682368,20683629,189,134,122,145,158,181,152,171,170
FBgn0032880,TM9SF2,2L,-,20730416,20734309,6680,5746,5341,5815,6068,6488,6045,8131,5747
FBgn0032879,CarT,2L,-,20727151,20730282,24,10,17,11,11,13,10,19,25
FBgn0032878,CG9316,2L,-,20724209,20726551,0,0,0,0,0,0,0,0,0
FBgn0014859,Hr38,2L,-,20683462,20714588,2,3,2,1,1,1,0,1,0
FBgn0032876,Cen,2L,-,20678921,20681846,1800,1490,1337,1534,1634,1853,1370,1795,1317
FBgn0051678,CG31678,2L,-,20659132,20675941,2279,1745,1784,1808,1893,1721,1434,1837,1565
FBgn0016054,phr6-4,2L,-,20643351,20645791,401,287,278,339,299,351,470,544,483
FBgn0032869,CG17470,2L,-,20642306,20643244,16,18,23,24,22,20,28,17,29
FBgn0051677,CG31677,2L,-,20603535,20604196,0,0,0,0,0,0,0,0,0
FBgn0032882,Ns4,2L,+,20752476,20754655,1104,866,743,970,929,876,869,933,1113
FBgn0011202,dia,2L,+,20758144,20768053,2858,2208,2167,2365,2603,2657,2424,3121,2579
FBgn0000251,cad,2L,+,20770731,20783135,4,2,0,0,2,0,3,3,2
FBgn0032884,Pomp,2L,+,20787656,20789098,1965,1742,1507,2054,2265,2238,2267,2150,2586
FBgn0032886,CG9328,2L,+,20797715,20814331,1328,1107,980,1501,1570,1721,1297,1667,1429
FBgn0032889,CG9331,2L,+,20822828,20827744,2133,1548,1399,1359,1446,1280,792,911,1128
FBgn0051673,CG31673,2L,+,20829609,20831161,2271,1933,1863,2164,2295,2374,2623,2906,2549
FBgn0051674,CG31674,2L,+,20831262,20832859,266,201,181,261,299,306,102,139,125
FBgn0051676,CG31676,2L,+,20840750,20849182,1,0,1,2,1,0,0,0,0
FBgn0032894,CG14402,2L,+,20849300,20850987,0,0,0,0,1,0,0,0,0
FBgn0032895,twit,2L,+,20852578,20857113,4,2,1,1,1,0,1,0,0
FBgn0032897,CG9336,2L,+,20858695,20861014,10,4,6,0,2,6,1,1,0
FBgn0032899,CG9338,2L,+,20865215,20867709,43,26,38,54,43,39,14,7,23
FBgn0051675,CG31675,2L,+,20867755,20869650,0,1,0,1,2,0,1,2,2
FBgn0032900,CG14401,2L,+,20869854,20871565,11,6,7,4,5,3,1,2,2
FBgn0032908,CG9270,2L,-,20929456,20934113,153,139,156,91,100,105,77,104,96
FBgn0032906,RPA2,2L,-,20924975,20926147,2456,1719,1584,2047,2085,1978,1853,1957,2449
FBgn0032901,sky,2L,-,20871335,20918931,2177,1799,1849,2339,2310,2409,2214,3061,2271
FBgn0028986,Spn38F,2L,-,20836621,20837985,0,0,0,0,0,0,0,0,0
FBgn0032891,Oseg5,2L,-,20832849,20835840,4,3,2,2,3,4,4,1,2
FBgn0067312,CheB38a,2L,-,20817815,20818532,1,0,0,1,1,0,2,0,1
FBgn0053322,CG33322,2L,-,20814337,20816240,0,0,0,0,0,0,0,0,1
FBgn0032883,Rhau,2L,-,20754579,20757985,724,599,515,568,591,594,599,780,660
FBgn0032881,Amacr,2L,-,20750934,20752341,623,495,429,491,547,531,758,805,861
FBgn0010395,Itgbn,2L,+,21053033,21058044,2381,1939,1819,1161,1242,1309,441,589,370
FBgn0032911,tadr,2L,+,21075405,21081053,3,3,1,0,0,1,1,0,0
FBgn0032913,CG9259,2L,+,21089375,21090999,3,0,0,0,0,0,0,1,0
FBgn0032916,CG9257,2L,+,21102743,21104321,932,710,650,690,735,719,523,584,599
FBgn0040297,Nhe2,2L,+,21104568,21134255,2490,2087,1825,2231,2292,2423,1424,1903,1353
FBgn0032919,CG9253,2L,+,21143229,21145146,4682,4244,3551,4042,4054,4353,3316,3952,3958
FBgn0032921,Mpp6,2L,+,21156288,21157685,532,331,297,369,364,382,412,372,431
FBgn0032923,Pld3,2L,+,21158847,21160903,2760,2221,2186,2252,2363,2229,2563,3092,2654
FBgn0032925,CG9246,2L,+,21163641,21166090,3668,2996,2585,3105,3117,3332,2746,3267,2682
FBgn0010100,mAcon1,2L,+,21168570,21173185,5808,5537,5163,6328,6045,5842,4043,5074,5016
FBgn0051627,CG31627,2L,+,21173222,21174179,9,4,9,10,12,8,7,13,11
FBgn0032929,Mcm10,2L,+,21179933,21182812,2155,1840,1535,1867,2034,2090,1408,1786,1401
FBgn0026255,clumsy,2L,+,21206493,21211818,16,16,4,6,3,2,2,5,3
FBgn0026577,CG8677,2L,+,21221312,21232059,4813,3972,3509,4147,4086,4250,2374,3125,2374
FBgn0021856,l(2)k14505,2L,+,21261168,21262411,1672,1329,1240,1493,1461,1347,1291,1388,1726
FBgn0032938,CG8671,2L,+,21262956,21282790,3657,3005,2847,2975,3199,3318,2417,3029,2239
FBgn0051626,CG31626,2L,-,21232495,21236733,9,12,7,4,3,8,4,12,5
FBgn0032935,Atg18b,2L,-,21212322,21220572,1236,945,846,768,824,826,527,591,591
FBgn0032934,CG8679,2L,-,21216004,21218544,186,125,152,119,124,125,129,128,149
FBgn0003930,snRNA:U4:39B,2L,-,21215036,21215178,68,68,45,54,87,64,38,36,32
FBgn0051988,CG31988,2L,-,21201493,21202802,11,10,5,8,6,8,4,5,6
FBgn0051624,CG31624,2L,-,21199045,21200375,31,22,18,16,19,22,27,16,22
FBgn0011829,Ret,2L,-,21182446,21198762,202,136,135,106,107,136,71,81,67
FBgn0000239,bur,2L,-,21174182,21179683,4133,3356,3133,3437,3545,3581,2633,3431,2751
FBgn0032924,Nbr,2L,-,21160636,21163083,1413,1117,1006,1254,1299,1273,1014,1227,1125
FBgn0032922,Coq3,2L,-,21157433,21158611,348,301,246,302,352,332,393,427,356
FBgn0024371,E2f2,2L,-,21154293,21156749,1555,1304,1150,1412,1460,1464,1131,1258,1295
FBgn0023388,Dap160,2L,-,21134439,21142347,3871,3006,2844,3941,3942,3946,2290,2896,2509
FBgn0032910,CG9265,2L,-,21057706,21071502,0,1,3,0,0,1,0,1,0
FBgn0023091,dimm,2L,+,21331756,21342155,1,0,0,1,1,1,0,1,1
FBgn0032943,Tsp39D,2L,+,21344607,21358271,1578,1388,1306,1564,1689,1863,1547,1776,1300
FBgn0023090,dtr,2L,+,21361216,21367288,22,18,12,12,28,19,6,9,11
FBgn0032945,CG8665,2L,+,21371227,21377995,19,10,11,1,4,4,1,6,4
FBgn0032946,nrv3,2L,+,21380000,21393319,19,21,20,27,23,29,37,33,26
FBgn0041245,Gr39b,2L,-,21367908,21369706,0,0,0,0,1,0,0,2,1
FBgn0032940,Mondo,2L,-,21286078,21310050,6187,5386,5028,5409,5453,5763,3492,4937,3781
FBgn0041336,Cyp6t2Psi,2L,-,21282811,21284273,1,3,1,0,2,1,1,4,0
FBgn0037501,Ir84a,3R,+,7406869,7409384,0,0,0,0,0,0,0,0,0
FBgn0037502,wa-cup,3R,+,7420765,7423057,0,0,0,0,0,0,0,0,0
FBgn0037503,CG14598,3R,+,7439760,7441976,0,0,0,0,0,0,0,0,0
FBgn0011999,tRNA:Val-CAC-2-1,3R,+,7451297,7451369,0,0,0,0,0,0,0,0,0
FBgn0003885,alphaTub84D,3R,+,7530753,7532732,4780,3632,3322,4218,4274,3864,3471,3877,4819
FBgn0015570,alpha-Est2,3R,+,7541810,7545230,1,1,1,2,0,1,1,1,2
FBgn0051146,Nlg1,3R,+,7658247,7694874,1,3,1,0,1,2,1,0,0
FBgn0015568,alpha-Est1,3R,-,7545733,7549124,32,22,19,22,29,29,47,38,58
FBgn0015571,alpha-Est3,3R,-,7538972,7541631,594,479,446,383,411,431,340,432,413
FBgn0015572,alpha-Est4,3R,-,7536687,7538615,25,21,21,24,25,21,18,34,25
FBgn0015831,Rtnl2,3R,-,7528864,7530241,1,0,1,1,1,1,3,5,2
FBgn0015574,alpha-Est6,3R,-,7524567,7528777,3,1,0,0,0,0,0,1,0
FBgn0015575,alpha-Est7,3R,-,7519563,7523753,3491,2739,2473,3191,3320,3331,2560,3027,3048
